record_id,bundle_id,case_id,abm,llm,evidence,prompt,role,insights,example,summarizer,repetition,reference_family,summary_output_path,BLEU,METEOR,R-1,R-2,R-L,Reading ease
52_milk_consumption_role_plot_rep3__t5__modeler,52_milk_consumption_role_plot_rep3,52_milk_consumption_role_plot_rep3,milk_consumption,moonshotai/kimi-k2.5,plot,role,True,False,False,t5,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/52_milk_consumption_role_plot_rep3/02_summaries/t5.txt,0.036770,0.180099,0.401198,0.108000,0.161677,24.018236
53_fauna_role_table_rep3__bart__modeler,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,moonshotai/kimi-k2.5,table,role,True,False,False,bart,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/53_fauna_role_table_rep3/02_summaries/bart.txt,0.017752,0.148181,0.375421,0.052277,0.159933,8.231501
53_fauna_role_table_rep3__bert__modeler,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,moonshotai/kimi-k2.5,table,role,True,False,False,bert,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/53_fauna_role_table_rep3/02_summaries/bert.txt,0.010206,0.270235,0.371325,0.064490,0.142569,1.221993
53_fauna_role_table_rep3__longformer_ext__modeler,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,moonshotai/kimi-k2.5,table,role,True,False,False,longformer_ext,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/53_fauna_role_table_rep3/02_summaries/longformer_ext.txt,0.012431,0.168451,0.380597,0.058296,0.155224,-23.228942
53_fauna_role_table_rep3__none__modeler,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,moonshotai/kimi-k2.5,table,role,True,False,False,none,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/53_fauna_role_table_rep3/02_summaries/none.txt,0.007349,0.233235,0.178227,0.048265,0.085645,16.394827
53_fauna_role_table_rep3__t5__modeler,53_fauna_role_table_rep3,53_fauna_role_table_rep3,fauna,moonshotai/kimi-k2.5,table,role,True,False,False,t5,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/53_fauna_role_table_rep3/02_summaries/t5.txt,0.008412,0.161396,0.384810,0.055790,0.143460,19.550374
53_milk_consumption_role_table_rep3__bart__modeler,53_milk_consumption_role_table_rep3,53_milk_consumption_role_table_rep3,milk_consumption,moonshotai/kimi-k2.5,table,role,True,False,False,bart,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/53_milk_consumption_role_table_rep3/02_summaries/bart.txt,0.018444,0.167117,0.355769,0.077071,0.159615,10.548105
53_milk_consumption_role_table_rep3__bert__modeler,53_milk_consumption_role_table_rep3,53_milk_consumption_role_table_rep3,milk_consumption,moonshotai/kimi-k2.5,table,role,True,False,False,bert,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/53_milk_consumption_role_table_rep3/02_summaries/bert.txt,0.009210,0.258391,0.375758,0.090527,0.129604,6.298760
53_milk_consumption_role_table_rep3__longformer_ext__modeler,53_milk_consumption_role_table_rep3,53_milk_consumption_role_table_rep3,milk_consumption,moonshotai/kimi-k2.5,table,role,True,False,False,longformer_ext,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/53_milk_consumption_role_table_rep3/02_summaries/longformer_ext.txt,0.022445,0.184886,0.374204,0.076555,0.144904,8.118924
53_milk_consumption_role_table_rep3__none__modeler,53_milk_consumption_role_table_rep3,53_milk_consumption_role_table_rep3,milk_consumption,moonshotai/kimi-k2.5,table,role,True,False,False,none,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/53_milk_consumption_role_table_rep3/02_summaries/none.txt,0.007827,0.214542,0.186897,0.072784,0.093103,17.848722
53_milk_consumption_role_table_rep3__t5__modeler,53_milk_consumption_role_table_rep3,53_milk_consumption_role_table_rep3,milk_consumption,moonshotai/kimi-k2.5,table,role,True,False,False,t5,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/53_milk_consumption_role_table_rep3/02_summaries/t5.txt,0.018853,0.165435,0.380403,0.082772,0.146013,18.140347
54_fauna_role_plot_plus_table_rep3__bart__modeler,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,moonshotai/kimi-k2.5,plot+table,role,True,False,False,bart,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/bart.txt,0.017138,0.180752,0.417814,0.079481,0.160324,15.670086
54_fauna_role_plot_plus_table_rep3__bert__modeler,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,moonshotai/kimi-k2.5,plot+table,role,True,False,False,bert,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/bert.txt,0.017049,0.276328,0.387903,0.075061,0.145161,4.822048
54_fauna_role_plot_plus_table_rep3__longformer_ext__modeler,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,moonshotai/kimi-k2.5,plot+table,role,True,False,False,longformer_ext,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.023628,0.215002,0.448680,0.099853,0.190616,14.649562
54_fauna_role_plot_plus_table_rep3__none__modeler,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,moonshotai/kimi-k2.5,plot+table,role,True,False,False,none,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/none.txt,0.008417,0.236178,0.186978,0.057082,0.089240,17.760506
54_fauna_role_plot_plus_table_rep3__t5__modeler,54_fauna_role_plot_plus_table_rep3,54_fauna_role_plot_plus_table_rep3,fauna,moonshotai/kimi-k2.5,plot+table,role,True,False,False,t5,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/54_fauna_role_plot_plus_table_rep3/02_summaries/t5.txt,0.006344,0.117309,0.314667,0.035619,0.124444,20.117107
54_milk_consumption_role_plot_plus_table_rep3__bart__modeler,54_milk_consumption_role_plot_plus_table_rep3,54_milk_consumption_role_plot_plus_table_rep3,milk_consumption,moonshotai/kimi-k2.5,plot+table,role,True,False,False,bart,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/54_milk_consumption_role_plot_plus_table_rep3/02_summaries/bart.txt,0.024189,0.162943,0.403883,0.095331,0.168932,32.485784
54_milk_consumption_role_plot_plus_table_rep3__bert__modeler,54_milk_consumption_role_plot_plus_table_rep3,54_milk_consumption_role_plot_plus_table_rep3,milk_consumption,moonshotai/kimi-k2.5,plot+table,role,True,False,False,bert,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/54_milk_consumption_role_plot_plus_table_rep3/02_summaries/bert.txt,0.012650,0.272552,0.399002,0.113829,0.141646,3.774037
54_milk_consumption_role_plot_plus_table_rep3__longformer_ext__modeler,54_milk_consumption_role_plot_plus_table_rep3,54_milk_consumption_role_plot_plus_table_rep3,milk_consumption,moonshotai/kimi-k2.5,plot+table,role,True,False,False,longformer_ext,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/54_milk_consumption_role_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.032773,0.210632,0.386431,0.103397,0.168142,14.364351
54_milk_consumption_role_plot_plus_table_rep3__none__modeler,54_milk_consumption_role_plot_plus_table_rep3,54_milk_consumption_role_plot_plus_table_rep3,milk_consumption,moonshotai/kimi-k2.5,plot+table,role,True,False,False,none,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/54_milk_consumption_role_plot_plus_table_rep3/02_summaries/none.txt,0.016944,0.231683,0.203714,0.096377,0.098180,25.337333
54_milk_consumption_role_plot_plus_table_rep3__t5__modeler,54_milk_consumption_role_plot_plus_table_rep3,54_milk_consumption_role_plot_plus_table_rep3,milk_consumption,moonshotai/kimi-k2.5,plot+table,role,True,False,False,t5,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/54_milk_consumption_role_plot_plus_table_rep3/02_summaries/t5.txt,0.013928,0.171821,0.401537,0.075072,0.159462,29.804384
55_fauna_insights_plot_rep3__bart__modeler,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,moonshotai/kimi-k2.5,plot,insights,False,True,False,bart,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_fauna_insights_plot_rep3/02_summaries/bart.txt,0.017161,0.166525,0.381679,0.074766,0.156064,12.081810
55_fauna_insights_plot_rep3__bert__modeler,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,moonshotai/kimi-k2.5,plot,insights,False,True,False,bert,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_fauna_insights_plot_rep3/02_summaries/bert.txt,0.016962,0.285858,0.403029,0.075789,0.144720,-4.609228
55_fauna_insights_plot_rep3__longformer_ext__modeler,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,moonshotai/kimi-k2.5,plot,insights,False,True,False,longformer_ext,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_fauna_insights_plot_rep3/02_summaries/longformer_ext.txt,0.005192,0.088378,0.193388,0.029801,0.089256,-14.058409
55_fauna_insights_plot_rep3__none__modeler,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,moonshotai/kimi-k2.5,plot,insights,False,True,False,none,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_fauna_insights_plot_rep3/02_summaries/none.txt,0.011024,0.249429,0.202189,0.063446,0.088216,11.172934
55_fauna_insights_plot_rep3__t5__modeler,55_fauna_insights_plot_rep3,55_fauna_insights_plot_rep3,fauna,moonshotai/kimi-k2.5,plot,insights,False,True,False,t5,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_fauna_insights_plot_rep3/02_summaries/t5.txt,0.009547,0.142574,0.341071,0.055456,0.150000,7.123843
55_milk_consumption_insights_plot_rep3__bart__modeler,55_milk_consumption_insights_plot_rep3,55_milk_consumption_insights_plot_rep3,milk_consumption,moonshotai/kimi-k2.5,plot,insights,False,True,False,bart,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_milk_consumption_insights_plot_rep3/02_summaries/bart.txt,0.049749,0.181091,0.481881,0.145240,0.223310,28.817515
55_milk_consumption_insights_plot_rep3__bert__modeler,55_milk_consumption_insights_plot_rep3,55_milk_consumption_insights_plot_rep3,milk_consumption,moonshotai/kimi-k2.5,plot,insights,False,True,False,bert,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_milk_consumption_insights_plot_rep3/02_summaries/bert.txt,0.033283,0.272521,0.433514,0.142857,0.160000,-4.069735
55_milk_consumption_insights_plot_rep3__longformer_ext__modeler,55_milk_consumption_insights_plot_rep3,55_milk_consumption_insights_plot_rep3,milk_consumption,moonshotai/kimi-k2.5,plot,insights,False,True,False,longformer_ext,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_milk_consumption_insights_plot_rep3/02_summaries/longformer_ext.txt,0.049153,0.182379,0.370983,0.104876,0.178145,13.192315
55_milk_consumption_insights_plot_rep3__none__modeler,55_milk_consumption_insights_plot_rep3,55_milk_consumption_insights_plot_rep3,milk_consumption,moonshotai/kimi-k2.5,plot,insights,False,True,False,none,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_milk_consumption_insights_plot_rep3/02_summaries/none.txt,0.022265,0.260885,0.235605,0.124160,0.127365,13.981168
55_milk_consumption_insights_plot_rep3__t5__modeler,55_milk_consumption_insights_plot_rep3,55_milk_consumption_insights_plot_rep3,milk_consumption,moonshotai/kimi-k2.5,plot,insights,False,True,False,t5,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/55_milk_consumption_insights_plot_rep3/02_summaries/t5.txt,0.011613,0.135530,0.354322,0.100535,0.153682,9.755315
56_fauna_insights_table_rep3__bart__modeler,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,moonshotai/kimi-k2.5,table,insights,False,True,False,bart,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_fauna_insights_table_rep3/02_summaries/bart.txt,0.022906,0.152293,0.350515,0.058777,0.137986,2.060953
56_fauna_insights_table_rep3__bert__modeler,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,moonshotai/kimi-k2.5,table,insights,False,True,False,bert,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_fauna_insights_table_rep3/02_summaries/bert.txt,0.010473,0.255541,0.334375,0.045348,0.129687,-4.280819
56_fauna_insights_table_rep3__longformer_ext__modeler,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,moonshotai/kimi-k2.5,table,insights,False,True,False,longformer_ext,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_fauna_insights_table_rep3/02_summaries/longformer_ext.txt,0.008527,0.149275,0.324723,0.032520,0.135793,-4.193390
56_fauna_insights_table_rep3__none__modeler,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,moonshotai/kimi-k2.5,table,insights,False,True,False,none,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_fauna_insights_table_rep3/02_summaries/none.txt,0.008167,0.217563,0.161558,0.042541,0.074841,12.530905
56_fauna_insights_table_rep3__t5__modeler,56_fauna_insights_table_rep3,56_fauna_insights_table_rep3,fauna,moonshotai/kimi-k2.5,table,insights,False,True,False,t5,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_fauna_insights_table_rep3/02_summaries/t5.txt,0.022249,0.155428,0.371019,0.049442,0.152866,14.832439
56_milk_consumption_insights_table_rep3__bart__modeler,56_milk_consumption_insights_table_rep3,56_milk_consumption_insights_table_rep3,milk_consumption,moonshotai/kimi-k2.5,table,insights,False,True,False,bart,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_milk_consumption_insights_table_rep3/02_summaries/bart.txt,0.051490,0.186566,0.392051,0.112217,0.180668,15.637555
56_milk_consumption_insights_table_rep3__bert__modeler,56_milk_consumption_insights_table_rep3,56_milk_consumption_insights_table_rep3,milk_consumption,moonshotai/kimi-k2.5,table,insights,False,True,False,bert,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_milk_consumption_insights_table_rep3/02_summaries/bert.txt,0.024815,0.251568,0.332248,0.095016,0.131224,-10.935250
56_milk_consumption_insights_table_rep3__longformer_ext__modeler,56_milk_consumption_insights_table_rep3,56_milk_consumption_insights_table_rep3,milk_consumption,moonshotai/kimi-k2.5,table,insights,False,True,False,longformer_ext,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_milk_consumption_insights_table_rep3/02_summaries/longformer_ext.txt,0.048311,0.176769,0.362460,0.097245,0.165049,31.481747
56_milk_consumption_insights_table_rep3__none__modeler,56_milk_consumption_insights_table_rep3,56_milk_consumption_insights_table_rep3,milk_consumption,moonshotai/kimi-k2.5,table,insights,False,True,False,none,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_milk_consumption_insights_table_rep3/02_summaries/none.txt,0.014238,0.222708,0.184074,0.087540,0.099916,10.690229
56_milk_consumption_insights_table_rep3__t5__modeler,56_milk_consumption_insights_table_rep3,56_milk_consumption_insights_table_rep3,milk_consumption,moonshotai/kimi-k2.5,table,insights,False,True,False,t5,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/56_milk_consumption_insights_table_rep3/02_summaries/t5.txt,0.016439,0.154131,0.372428,0.074227,0.156379,13.262821
57_fauna_insights_plot_plus_table_rep3__bart__modeler,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,bart,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/bart.txt,0.026899,0.166886,0.400000,0.078555,0.153725,17.073942
57_fauna_insights_plot_plus_table_rep3__bert__modeler,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,bert,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/bert.txt,0.014389,0.287666,0.374716,0.065909,0.143073,0.601115
57_fauna_insights_plot_plus_table_rep3__longformer_ext__modeler,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,longformer_ext,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.004190,0.127927,0.308956,0.018107,0.123254,23.114570
57_fauna_insights_plot_plus_table_rep3__none__modeler,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,none,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/none.txt,0.008719,0.219514,0.165785,0.052110,0.078144,15.790153
57_fauna_insights_plot_plus_table_rep3__t5__modeler,57_fauna_insights_plot_plus_table_rep3,57_fauna_insights_plot_plus_table_rep3,fauna,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,t5,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_fauna_insights_plot_plus_table_rep3/02_summaries/t5.txt,0.013107,0.149440,0.353519,0.044262,0.147300,13.974056
57_milk_consumption_insights_plot_plus_table_rep3__bart__modeler,57_milk_consumption_insights_plot_plus_table_rep3,57_milk_consumption_insights_plot_plus_table_rep3,milk_consumption,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,bart,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_milk_consumption_insights_plot_plus_table_rep3/02_summaries/bart.txt,0.042584,0.157593,0.371909,0.116947,0.180020,16.005071
57_milk_consumption_insights_plot_plus_table_rep3__bert__modeler,57_milk_consumption_insights_plot_plus_table_rep3,57_milk_consumption_insights_plot_plus_table_rep3,milk_consumption,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,bert,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_milk_consumption_insights_plot_plus_table_rep3/02_summaries/bert.txt,0.024820,0.265781,0.371889,0.108451,0.143485,-7.820425
57_milk_consumption_insights_plot_plus_table_rep3__longformer_ext__modeler,57_milk_consumption_insights_plot_plus_table_rep3,57_milk_consumption_insights_plot_plus_table_rep3,milk_consumption,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,longformer_ext,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_milk_consumption_insights_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.036348,0.177985,0.299854,0.084548,0.142649,12.219210
57_milk_consumption_insights_plot_plus_table_rep3__none__modeler,57_milk_consumption_insights_plot_plus_table_rep3,57_milk_consumption_insights_plot_plus_table_rep3,milk_consumption,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,none,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_milk_consumption_insights_plot_plus_table_rep3/02_summaries/none.txt,0.018663,0.237118,0.192504,0.098574,0.107690,18.710586
57_milk_consumption_insights_plot_plus_table_rep3__t5__modeler,57_milk_consumption_insights_plot_plus_table_rep3,57_milk_consumption_insights_plot_plus_table_rep3,milk_consumption,moonshotai/kimi-k2.5,plot+table,insights,False,True,False,t5,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/57_milk_consumption_insights_plot_plus_table_rep3/02_summaries/t5.txt,0.011718,0.141389,0.346585,0.073544,0.142712,23.732308
58_fauna_example_plot_rep3__bart__modeler,58_fauna_example_plot_rep3,58_fauna_example_plot_rep3,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,bart,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_fauna_example_plot_rep3/02_summaries/bart.txt,0.019226,0.160361,0.408922,0.111732,0.163569,27.669248
58_fauna_example_plot_rep3__bert__modeler,58_fauna_example_plot_rep3,58_fauna_example_plot_rep3,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,bert,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_fauna_example_plot_rep3/02_summaries/bert.txt,0.022361,0.286813,0.430800,0.082620,0.157021,0.315870
58_fauna_example_plot_rep3__longformer_ext__modeler,58_fauna_example_plot_rep3,58_fauna_example_plot_rep3,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,longformer_ext,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_fauna_example_plot_rep3/02_summaries/longformer_ext.txt,0.001087,0.057829,0.175947,0.026786,0.086860,10.943161
58_fauna_example_plot_rep3__none__modeler,58_fauna_example_plot_rep3,58_fauna_example_plot_rep3,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,none,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_fauna_example_plot_rep3/02_summaries/none.txt,0.016355,0.269718,0.238086,0.079393,0.103093,16.977901
58_fauna_example_plot_rep3__t5__modeler,58_fauna_example_plot_rep3,58_fauna_example_plot_rep3,fauna,moonshotai/kimi-k2.5,plot,example,False,False,True,t5,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_fauna_example_plot_rep3/02_summaries/t5.txt,0.008369,0.121992,0.321058,0.052980,0.137866,16.463030
58_milk_consumption_example_plot_rep3__bart__modeler,58_milk_consumption_example_plot_rep3,58_milk_consumption_example_plot_rep3,milk_consumption,moonshotai/kimi-k2.5,plot,example,False,False,True,bart,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_milk_consumption_example_plot_rep3/02_summaries/bart.txt,0.035226,0.184525,0.433581,0.132055,0.191286,21.507778
58_milk_consumption_example_plot_rep3__bert__modeler,58_milk_consumption_example_plot_rep3,58_milk_consumption_example_plot_rep3,milk_consumption,moonshotai/kimi-k2.5,plot,example,False,False,True,bert,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_milk_consumption_example_plot_rep3/02_summaries/bert.txt,0.030291,0.240629,0.398335,0.113095,0.151011,-7.498828
58_milk_consumption_example_plot_rep3__longformer_ext__modeler,58_milk_consumption_example_plot_rep3,58_milk_consumption_example_plot_rep3,milk_consumption,moonshotai/kimi-k2.5,plot,example,False,False,True,longformer_ext,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_milk_consumption_example_plot_rep3/02_summaries/longformer_ext.txt,0.056134,0.214652,0.413454,0.152835,0.185398,1.606087
58_milk_consumption_example_plot_rep3__none__modeler,58_milk_consumption_example_plot_rep3,58_milk_consumption_example_plot_rep3,milk_consumption,moonshotai/kimi-k2.5,plot,example,False,False,True,none,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_milk_consumption_example_plot_rep3/02_summaries/none.txt,0.024315,0.274508,0.272332,0.132850,0.142443,15.965443
58_milk_consumption_example_plot_rep3__t5__modeler,58_milk_consumption_example_plot_rep3,58_milk_consumption_example_plot_rep3,milk_consumption,moonshotai/kimi-k2.5,plot,example,False,False,True,t5,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/58_milk_consumption_example_plot_rep3/02_summaries/t5.txt,0.024070,0.151691,0.409924,0.125405,0.172600,16.682879
59_fauna_example_table_rep3__bart__modeler,59_fauna_example_table_rep3,59_fauna_example_table_rep3,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,bart,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/59_fauna_example_table_rep3/02_summaries/bart.txt,0.010335,0.147310,0.384348,0.073171,0.170435,19.476904
59_fauna_example_table_rep3__bert__modeler,59_fauna_example_table_rep3,59_fauna_example_table_rep3,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,bert,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/59_fauna_example_table_rep3/02_summaries/bert.txt,0.017395,0.277263,0.405568,0.071528,0.150348,-3.154832
59_fauna_example_table_rep3__longformer_ext__modeler,59_fauna_example_table_rep3,59_fauna_example_table_rep3,fauna,moonshotai/kimi-k2.5,table,example,False,False,True,longformer_ext,3,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/59_fauna_example_table_rep3/02_summaries/longformer_ext.txt,0.002460,0.087519,0.242972,0.028169,0.110442,-3.815000
