sum [energy] of animals with [species = 2],sum [energy] of animals with [species = 2].1,sum [energy] of animals with [species = 2].2,sum [energy] of animals with [species = 2].3,sum [energy] of animals with [species = 2].4,sum [energy] of animals with [species = 2].5,sum [energy] of animals with [species = 2].6,sum [energy] of animals with [species = 2].7,sum [energy] of animals with [species = 2].8,sum [energy] of animals with [species = 2].9,sum [energy] of animals with [species = 2].10,sum [energy] of animals with [species = 2].11,sum [energy] of animals with [species = 2].12,sum [energy] of animals with [species = 2].13,sum [energy] of animals with [species = 2].14,sum [energy] of animals with [species = 2].15,sum [energy] of animals with [species = 2].16,sum [energy] of animals with [species = 2].17,sum [energy] of animals with [species = 2].18,sum [energy] of animals with [species = 2].19,sum [energy] of animals with [species = 2].20,sum [energy] of animals with [species = 2].21,sum [energy] of animals with [species = 2].22,sum [energy] of animals with [species = 2].23,sum [energy] of animals with [species = 2].24,sum [energy] of animals with [species = 2].25,sum [energy] of animals with [species = 2].26,sum [energy] of animals with [species = 2].27,sum [energy] of animals with [species = 2].28,sum [energy] of animals with [species = 2].29,sum [energy] of animals with [species = 2].30,sum [energy] of animals with [species = 2].31,sum [energy] of animals with [species = 2].32,sum [energy] of animals with [species = 2].33,sum [energy] of animals with [species = 2].34,sum [energy] of animals with [species = 2].35,sum [energy] of animals with [species = 2].36,sum [energy] of animals with [species = 2].37,sum [energy] of animals with [species = 2].38,sum [energy] of animals with [species = 2].39
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,199.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.5,0.0,100.0,,,,,300.0,,100.0,,,,,,,,199.5,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,200.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,200.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,199.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.5,0.0,100.0,,,,,300.0,,100.0,,,,,,,,199.5,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,200.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,200.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,199.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.5,0.0,100.0,,,,,300.0,,100.0,,,,,,,,199.5,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,200.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,200.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,199.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.5,0.0,100.0,,,,,300.0,,100.0,,,,,,,,199.5,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,200.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,100.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,99.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.5,0.0,100.0,,,,,300.0,,100.0,,,,,,,,99.5,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,100.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,100.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,99.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.5,0.0,100.0,,,,,300.0,,100.0,,,,,,,,99.5,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.5,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.5,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,99.5,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,100.0,100.0,,,,,,0.0,,,,,,,100.0,100.0,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,100.0,99.0,,,,,,0.0,,,,,,,100.0,99.0,0.0,99.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,100.0,99.5,,,,,,0.0,,,,,,,100.0,0.0,0.0,99.5,,,,,299.0,,100.0,,,,,,,,0.0,,,
,100.0,,,99.0,100.0,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,298.5,,100.0,,,,,,,,0.0,,,
,99.0,,,99.5,100.0,,,,,,0.0,,,,,,,99.0,,0.0,100.0,,,,,298.5,,100.0,,,,,,,,0.0,,,
,99.5,,,100.0,100.0,,,,,,0.0,,,,,,,99.5,,0.0,100.0,,,,,299.5,,100.0,,,,,,,,0.0,,,
,100.0,,,99.0,100.0,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,297.5,,100.0,,,,,,,,0.0,,,
,100.0,,,98.0,100.0,,,,,,0.0,,,,,,,99.0,,0.0,100.0,,,,,298.5,,100.0,,,,,,,,0.0,,,
,100.0,,,0.0,100.0,,,,,,0.0,,,,,,,99.5,,0.0,100.0,,,,,299.5,,100.0,,,,,,,,0.0,,,
,100.0,,,,100.0,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,299.0,,99.0,,,,,,,,0.0,,,
,100.0,,,,100.0,,,,,,0.0,,,,,,,99.0,,0.0,100.0,,,,,299.5,,99.5,,,,,,,,0.0,,,
,100.0,,,,99.0,,,,,,0.0,,,,,,,99.5,,0.0,100.0,,,,,300.0,,98.5,,,,,,,,0.0,,,
,100.0,,,,99.5,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,300.0,,99.0,,,,,,,,0.0,,,
,100.0,,,,98.5,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,298.0,,98.0,,,,,,,,0.0,,,
,100.0,,,,99.0,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,298.0,,98.5,,,,,,,,0.0,,,
,100.0,,,,99.5,,,,,,0.0,,,,,,,100.0,,0.0,99.0,,,,,299.5,,99.0,,,,,,,,0.0,,,
,100.0,,,,100.0,,,,,,0.0,,,,,,,100.0,,0.0,99.5,,,,,300.0,,99.5,,,,,,,,0.0,,,
,100.0,,,,100.0,,,,,,0.0,,,,,,,99.0,,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,100.0,,,,,,0.0,,,,,,,99.5,,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,100.0,,,,,,0.0,,,,,,,98.5,,0.0,100.0,,,,,299.0,,99.0,,,,,,,,0.0,,,
,99.0,,,,100.0,,,,,,0.0,,,,,,,99.0,,0.0,100.0,,,,,299.5,,99.5,,,,,,,,0.0,,,
,99.5,,,,99.0,,,,,,0.0,,,,,,,99.5,,0.0,100.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,99.5,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,299.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,100.0,,,,,,0.0,,,,,,,99.0,,0.0,100.0,,,,,299.5,,100.0,,,,,,,,0.0,,,
,99.0,,,,99.0,,,,,,0.0,,,,,,,98.0,,0.0,99.0,,,,,300.0,,100.0,,,,,,,,0.0,,,
,99.5,,,,99.5,,,,,,0.0,,,,,,,98.5,,0.0,99.5,,,,,297.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,100.0,,,,,,0.0,,,,,,,99.0,,0.0,100.0,,,,,297.0,,100.0,,,,,,,,0.0,,,
,99.0,,,,100.0,,,,,,0.0,,,,,,,99.5,,0.0,100.0,,,,,297.0,,99.0,,,,,,,,0.0,,,
,98.0,,,,100.0,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,296.5,,99.5,,,,,,,,0.0,,,
,98.5,,,,100.0,,,,,,0.0,,,,,,,100.0,,0.0,99.0,,,,,297.5,,100.0,,,,,,,,0.0,,,
,99.0,,,,99.0,,,,,,0.0,,,,,,,100.0,,0.0,99.5,,,,,298.5,,100.0,,,,,,,,0.0,,,
,99.5,,,,99.5,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,298.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,98.5,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,296.5,,100.0,,,,,,,,0.0,,,
,99.0,,,,99.0,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,298.0,,100.0,,,,,,,,0.0,,,
,99.5,,,,98.0,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,296.5,,100.0,,,,,,,,0.0,,,
,100.0,,,,97.0,,,,,,0.0,,,,,,,99.0,,0.0,100.0,,,,,295.0,,100.0,,,,,,,,0.0,,,
,99.0,,,,96.0,,,,,,0.0,,,,,,,99.5,,0.0,100.0,,,,,296.5,,100.0,,,,,,,,0.0,,,
,99.5,,,,96.5,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,294.5,,100.0,,,,,,,,0.0,,,
,100.0,,,,95.5,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,294.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,96.0,,,,,,0.0,,,,,,,99.0,,0.0,100.0,,,,,292.5,,100.0,,,,,,,,0.0,,,
,100.0,,,,96.5,,,,,,0.0,,,,,,,99.5,,0.0,99.0,,,,,294.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,95.5,,,,,,0.0,,,,,,,100.0,,0.0,99.5,,,,,199.5,,99.0,,,,,,,,0.0,,,
,100.0,,,,96.0,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,200.0,,99.5,,,,,,,,0.0,,,
,99.0,,,,96.5,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,200.0,,98.5,,,,,,,,0.0,,,
,99.5,,,,97.0,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,200.0,,97.5,,,,,,,,0.0,,,
,100.0,,,,97.5,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,200.0,,96.5,,,,,,,,0.0,,,
,100.0,,,,98.0,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,200.0,,95.5,,,,,,,,0.0,,,
,100.0,,,,97.0,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,199.0,,96.0,,,,,,,,0.0,,,
,100.0,,,,97.5,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,199.5,,96.5,,,,,,,,0.0,,,
,100.0,,,,98.0,,,,,,0.0,,,,,,,100.0,,0.0,99.0,,,,,200.0,,95.5,,,,,,,,0.0,,,
,100.0,,,,98.5,,,,,,0.0,,,,,,,99.0,,0.0,99.5,,,,,200.0,,96.0,,,,,,,,0.0,,,
,100.0,,,,99.0,,,,,,0.0,,,,,,,99.5,,0.0,100.0,,,,,200.0,,96.5,,,,,,,,0.0,,,
,100.0,,,,99.5,,,,,,0.0,,,,,,,100.0,,0.0,99.0,,,,,199.0,,95.5,,,,,,,,0.0,,,
,100.0,,,,100.0,,,,,,0.0,,,,,,,100.0,,0.0,99.5,,,,,198.5,,96.0,,,,,,,,0.0,,,
,99.0,,,,100.0,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,198.0,,95.0,,,,,,,,0.0,,,
,99.5,,,,100.0,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,199.0,,95.5,,,,,,,,0.0,,,
,100.0,,,,99.0,,,,,,0.0,,,,,,,100.0,,0.0,99.0,,,,,199.5,,94.5,,,,,,,,0.0,,,
,99.0,,,,99.5,,,,,,0.0,,,,,,,99.0,,0.0,99.5,,,,,200.0,,95.0,,,,,,,,0.0,,,
,99.5,,,,100.0,,,,,,0.0,,,,,,,99.5,,0.0,98.5,,,,,199.0,,95.5,,,,,,,,0.0,,,
,100.0,,,,99.0,,,,,,0.0,,,,,,,100.0,,0.0,99.0,,,,,199.5,,96.0,,,,,,,,0.0,,,
,100.0,,,,99.5,,,,,,0.0,,,,,,,100.0,,0.0,98.0,,,,,200.0,,96.5,,,,,,,,0.0,,,
,100.0,,,,0.0,,,,,,0.0,,,,,,,100.0,,0.0,98.5,,,,,200.0,,97.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,99.0,,0.0,97.5,,,,,200.0,,96.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,99.5,,0.0,98.0,,,,,199.0,,96.5,,,,,,,,0.0,,,
,99.0,,,,,,,,,,0.0,,,,,,,100.0,,0.0,98.5,,,,,199.5,,97.0,,,,,,,,0.0,,,
,99.5,,,,,,,,,,0.0,,,,,,,100.0,,0.0,99.0,,,,,200.0,,97.5,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,100.0,,0.0,99.5,,,,,200.0,,96.5,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,199.0,,97.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,199.5,,97.5,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,198.5,,98.0,,,,,,,,0.0,,,
,99.0,,,,,,,,,,0.0,,,,,,,100.0,,0.0,100.0,,,,,199.0,,98.5,,,,,,,,0.0,,,
,99.5,,,,,,,,,,0.0,,,,,,,100.0,,0.0,99.0,,,,,199.5,,99.0,,,,,,,,0.0,,,
,98.5,,,,,,,,,,0.0,,,,,,,100.0,,0.0,99.5,,,,,200.0,,99.5,,,,,,,,0.0,,,
,99.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,200.0,,,,,199.0,,100.0,,,,,,,,0.0,,,
,98.0,,,,,,,,,,0.0,,,,,,,199.0,,0.0,198.0,,,,,199.5,,100.0,,,,,,,,0.0,,,
,98.5,,,,,,,,,,0.0,,,,,,,199.5,,0.0,199.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,97.5,,,,,,,,,,0.0,,,,,,,198.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,98.0,,,,,,,,,,0.0,,,,,,,199.0,,0.0,199.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,98.5,,,,,,,,,,0.0,,,,,,,199.5,,0.0,199.5,,,,,200.0,,100.0,,,,,,,,0.0,,,
,99.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,199.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,99.5,,,,,,,,,,0.0,,,,,,,200.0,,0.0,198.5,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,199.5,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,199.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,199.0,,0.0,199.5,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,198.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,197.0,,0.0,199.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,197.5,,0.0,199.5,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,198.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,198.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,198.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,197.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,197.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,196.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,197.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,198.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,199.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,198.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,199.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,199.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,199.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,200.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,199.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,198.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,198.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,198.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,196.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,195.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,196.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,197.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,198.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,199.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,199.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,198.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,199.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,99.5,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,100.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,0.0,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
,100.0,,,,,,,,,,0.0,,,,,,,,,0.0,200.0,,,,,200.0,,100.0,,,,,,,,0.0,,,
