Case study,Reference family,Summary,LLM,Role,Example,Insight,Evidence,Repetition,Output,BLEU,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,Flesch Reading Ease
milk_consumption,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/61_milk_consumption_role+example_plot_rep3/02_summaries/t5.txt,0.006404,0.111180,0.282306,0.055777,0.139165,22.252090
fauna,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_fauna_role+example_table_rep3/02_summaries/bart.txt,0.047212,0.220485,0.468468,0.092277,0.174174,16.008180
fauna,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_fauna_role+example_table_rep3/02_summaries/bert.txt,0.010881,0.284256,0.349586,0.066298,0.124195,-4.324413
fauna,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_fauna_role+example_table_rep3/02_summaries/longformer_ext.txt,0.032765,0.200794,0.417122,0.054745,0.142077,-3.203662
fauna,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_fauna_role+example_table_rep3/02_summaries/none.txt,0.008803,0.202894,0.142675,0.045237,0.067197,10.206727
fauna,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_fauna_role+example_table_rep3/02_summaries/t5.txt,0.011279,0.181451,0.407992,0.059009,0.134595,14.963339
grazing,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_grazing_role+example_table_rep3/02_summaries/bart.txt,0.006939,0.145988,0.353556,0.056604,0.135983,22.128056
grazing,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_grazing_role+example_table_rep3/02_summaries/bert.txt,0.009797,0.244399,0.424134,0.064593,0.137395,-1.389444
grazing,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_grazing_role+example_table_rep3/02_summaries/longformer_ext.txt,0.007956,0.149031,0.325581,0.034513,0.103359,-34.593302
grazing,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_grazing_role+example_table_rep3/02_summaries/none.txt,0.005825,0.257800,0.248911,0.063747,0.099473,10.871190
grazing,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_grazing_role+example_table_rep3/02_summaries/t5.txt,0.005809,0.120867,0.320775,0.051780,0.120560,18.492766
milk_consumption,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_milk_consumption_role+example_table_rep3/02_summaries/bart.txt,0.027650,0.160293,0.378947,0.101933,0.164912,27.802159
milk_consumption,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_milk_consumption_role+example_table_rep3/02_summaries/bert.txt,0.018059,0.248508,0.402005,0.085299,0.138346,-3.326303
milk_consumption,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_milk_consumption_role+example_table_rep3/02_summaries/longformer_ext.txt,0.027022,0.192246,0.384775,0.073458,0.143945,-5.500897
milk_consumption,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_milk_consumption_role+example_table_rep3/02_summaries/none.txt,0.016373,0.258200,0.266203,0.097361,0.116132,16.496598
milk_consumption,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,Yes,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/62_milk_consumption_role+example_table_rep3/02_summaries/t5.txt,0.011498,0.126742,0.326996,0.059048,0.150190,19.506906
fauna,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_fauna_role+example_plot_plus_table_rep3/02_summaries/bart.txt,0.051104,0.230458,0.454087,0.101112,0.177598,13.066212
fauna,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_fauna_role+example_plot_plus_table_rep3/02_summaries/bert.txt,0.008178,0.272280,0.351441,0.079433,0.128484,4.021242
fauna,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_fauna_role+example_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.028582,0.222429,0.398682,0.069307,0.143328,11.253445
fauna,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_fauna_role+example_plot_plus_table_rep3/02_summaries/none.txt,0.009134,0.215381,0.151388,0.050480,0.069975,18.648223
fauna,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_fauna_role+example_plot_plus_table_rep3/02_summaries/t5.txt,0.011433,0.180162,0.442308,0.057816,0.155983,29.256700
grazing,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_grazing_role+example_plot_plus_table_rep3/02_summaries/bart.txt,0.006793,0.143030,0.368586,0.050367,0.138220,28.767696
grazing,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_grazing_role+example_plot_plus_table_rep3/02_summaries/bert.txt,0.010429,0.256063,0.464730,0.084273,0.137522,1.758097
grazing,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_grazing_role+example_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.005716,0.138430,0.303030,0.026459,0.090132,-43.746368
grazing,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_grazing_role+example_plot_plus_table_rep3/02_summaries/none.txt,0.005641,0.255121,0.262961,0.068224,0.097618,18.140283
grazing,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_grazing_role+example_plot_plus_table_rep3/02_summaries/t5.txt,0.003344,0.131740,0.345339,0.046709,0.120763,22.857545
milk_consumption,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_milk_consumption_role+example_plot_plus_table_rep3/02_summaries/bart.txt,0.020954,0.151994,0.386570,0.101818,0.185118,24.806539
milk_consumption,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_milk_consumption_role+example_plot_plus_table_rep3/02_summaries/bert.txt,0.021648,0.270561,0.456710,0.098592,0.168831,5.380794
milk_consumption,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_milk_consumption_role+example_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.013222,0.171795,0.379395,0.078624,0.140638,10.814932
milk_consumption,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_milk_consumption_role+example_plot_plus_table_rep3/02_summaries/none.txt,0.015811,0.261825,0.273012,0.106076,0.129827,19.909256
milk_consumption,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/63_milk_consumption_role+example_plot_plus_table_rep3/02_summaries/t5.txt,0.012170,0.138993,0.334559,0.064457,0.147059,25.711650
fauna,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/64_fauna_role+insights_plot_rep3/02_summaries/bart.txt,0.031454,0.227173,0.472558,0.061510,0.158140,14.900652
fauna,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/64_fauna_role+insights_plot_rep3/02_summaries/bert.txt,0.006952,0.268485,0.321701,0.070654,0.123546,-4.760391
fauna,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/64_fauna_role+insights_plot_rep3/02_summaries/longformer_ext.txt,0.033654,0.208757,0.428319,0.063830,0.139823,10.367797
fauna,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/64_fauna_role+insights_plot_rep3/02_summaries/none.txt,0.006782,0.197706,0.128088,0.047811,0.061493,5.540267
fauna,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/64_fauna_role+insights_plot_rep3/02_summaries/t5.txt,0.011198,0.214370,0.440313,0.035294,0.135029,15.101578
grazing,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/64_grazing_role+insights_plot_rep3/02_summaries/bart.txt,0.009050,0.162097,0.421471,0.063745,0.127237,25.095714
grazing,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/64_grazing_role+insights_plot_rep3/02_summaries/bert.txt,0.010556,0.269535,0.467186,0.080178,0.137931,6.060882
grazing,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/64_grazing_role+insights_plot_rep3/02_summaries/longformer_ext.txt,0.003229,0.074685,0.189007,0.023188,0.082932,-82.024490
grazing,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/64_grazing_role+insights_plot_rep3/02_summaries/none.txt,0.009490,0.253907,0.239491,0.071385,0.095140,17.142269
grazing,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/64_grazing_role+insights_plot_rep3/02_summaries/t5.txt,0.002405,0.109883,0.316578,0.027867,0.096257,5.292226
milk_consumption,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/64_milk_consumption_role+insights_plot_rep3/02_summaries/bart.txt,0.033697,0.190200,0.457006,0.122807,0.181529,20.420084
milk_consumption,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/64_milk_consumption_role+insights_plot_rep3/02_summaries/bert.txt,0.015800,0.281407,0.415689,0.096317,0.142337,-1.005471
milk_consumption,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/64_milk_consumption_role+insights_plot_rep3/02_summaries/longformer_ext.txt,0.023750,0.176427,0.368657,0.085202,0.128358,-11.320372
milk_consumption,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/64_milk_consumption_role+insights_plot_rep3/02_summaries/none.txt,0.011115,0.238381,0.204655,0.082296,0.100132,11.840331
milk_consumption,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,No,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/64_milk_consumption_role+insights_plot_rep3/02_summaries/t5.txt,0.023191,0.165199,0.417985,0.095079,0.164863,22.143394
fauna,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/65_fauna_role+insights_table_rep3/02_summaries/bart.txt,0.034093,0.228325,0.430144,0.067854,0.152413,16.597456
fauna,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/65_fauna_role+insights_table_rep3/02_summaries/bert.txt,0.007316,0.257438,0.290131,0.064260,0.107808,-4.665686
fauna,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/65_fauna_role+insights_table_rep3/02_summaries/longformer_ext.txt,0.027155,0.173954,0.342957,0.042068,0.125984,8.861276
fauna,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/65_fauna_role+insights_table_rep3/02_summaries/none.txt,0.005737,0.191628,0.120626,0.037587,0.055548,10.507597
fauna,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/65_fauna_role+insights_table_rep3/02_summaries/t5.txt,0.007997,0.181272,0.401590,0.037849,0.127237,11.091129
grazing,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/65_grazing_role+insights_table_rep3/02_summaries/bart.txt,0.007341,0.159915,0.379722,0.057769,0.123260,-2.237356
grazing,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/65_grazing_role+insights_table_rep3/02_summaries/bert.txt,0.007731,0.243913,0.410363,0.065353,0.122280,-7.230714
grazing,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/65_grazing_role+insights_table_rep3/02_summaries/longformer_ext.txt,0.007652,0.112124,0.248865,0.027298,0.092643,25.242852
grazing,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/65_grazing_role+insights_table_rep3/02_summaries/none.txt,0.005140,0.234124,0.212774,0.053991,0.086197,6.260943
grazing,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/65_grazing_role+insights_table_rep3/02_summaries/t5.txt,0.008380,0.143061,0.340081,0.042596,0.117409,5.590955
milk_consumption,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/65_milk_consumption_role+insights_table_rep3/02_summaries/bart.txt,0.029142,0.201154,0.436447,0.087423,0.168453,19.464886
milk_consumption,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/65_milk_consumption_role+insights_table_rep3/02_summaries/bert.txt,0.014982,0.274670,0.371397,0.085433,0.127691,-4.741098
milk_consumption,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/65_milk_consumption_role+insights_table_rep3/02_summaries/longformer_ext.txt,0.014016,0.225241,0.457460,0.081481,0.155364,22.797349
milk_consumption,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/65_milk_consumption_role+insights_table_rep3/02_summaries/none.txt,0.008591,0.217746,0.172610,0.066425,0.085788,12.913891
milk_consumption,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,No,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/65_milk_consumption_role+insights_table_rep3/02_summaries/t5.txt,0.018072,0.157259,0.362126,0.064892,0.141196,15.533525
fauna,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/66_fauna_role+insights_plot_plus_table_rep3/02_summaries/bart.txt,0.041048,0.217175,0.424528,0.066163,0.164151,13.075922
fauna,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/66_fauna_role+insights_plot_plus_table_rep3/02_summaries/bert.txt,0.007531,0.265409,0.294029,0.060514,0.109599,-2.337322
fauna,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/66_fauna_role+insights_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.027681,0.205814,0.377171,0.057995,0.124069,10.995495
fauna,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/66_fauna_role+insights_plot_plus_table_rep3/02_summaries/none.txt,0.006498,0.188575,0.121292,0.040265,0.056939,12.673181
fauna,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/66_fauna_role+insights_plot_plus_table_rep3/02_summaries/t5.txt,0.007228,0.173331,0.416410,0.039054,0.129231,13.296596
grazing,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/66_grazing_role+insights_plot_plus_table_rep3/02_summaries/bart.txt,0.010678,0.174384,0.407932,0.068117,0.137866,6.141655
grazing,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/66_grazing_role+insights_plot_plus_table_rep3/02_summaries/bert.txt,0.009414,0.260316,0.414406,0.074906,0.123480,-4.469894
grazing,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/66_grazing_role+insights_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.009207,0.186782,0.388848,0.032329,0.105649,-6.669371
grazing,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/66_grazing_role+insights_plot_plus_table_rep3/02_summaries/none.txt,0.006870,0.227863,0.197432,0.058382,0.078706,10.212585
grazing,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/66_grazing_role+insights_plot_plus_table_rep3/02_summaries/t5.txt,0.012590,0.137494,0.348768,0.043435,0.118227,30.644831
milk_consumption,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/66_milk_consumption_role+insights_plot_plus_table_rep3/02_summaries/bart.txt,0.028596,0.186314,0.431404,0.104845,0.161776,20.417593
milk_consumption,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/66_milk_consumption_role+insights_plot_plus_table_rep3/02_summaries/bert.txt,0.018944,0.265508,0.395406,0.091133,0.140279,-5.127027
milk_consumption,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/66_milk_consumption_role+insights_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.028022,0.178656,0.397427,0.087330,0.147248,11.866139
milk_consumption,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/66_milk_consumption_role+insights_plot_plus_table_rep3/02_summaries/none.txt,0.011585,0.235784,0.197623,0.076397,0.100149,18.803531
milk_consumption,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/66_milk_consumption_role+insights_plot_plus_table_rep3/02_summaries/t5.txt,0.015134,0.161857,0.407560,0.072428,0.164339,18.860313
fauna,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/67_fauna_insights+example_plot_rep3/02_summaries/bart.txt,0.029332,0.209149,0.479233,0.091782,0.170394,4.663167
fauna,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/67_fauna_insights+example_plot_rep3/02_summaries/bert.txt,0.015375,0.286085,0.361400,0.085227,0.117313,-4.364043
fauna,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/67_fauna_insights+example_plot_rep3/02_summaries/longformer_ext.txt,0.013941,0.239838,0.450000,0.066778,0.130000,3.768600
fauna,gpt5.2_short,none,moonshotai/kimi-k2.5,No,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/67_fauna_insights+example_plot_rep3/02_summaries/none.txt,0.009621,0.215815,0.152588,0.054776,0.073790,9.662541
fauna,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/67_fauna_insights+example_plot_rep3/02_summaries/t5.txt,0.039078,0.182175,0.434298,0.100446,0.180401,12.126181
grazing,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/67_grazing_insights+example_plot_rep3/02_summaries/bart.txt,0.010553,0.148730,0.420290,0.076763,0.163561,26.982527
grazing,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/67_grazing_insights+example_plot_rep3/02_summaries/bert.txt,0.011460,0.259646,0.455840,0.092413,0.144729,-0.363345
grazing,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/67_grazing_insights+example_plot_rep3/02_summaries/longformer_ext.txt,0.010093,0.193751,0.433359,0.071819,0.135620,5.568226
grazing,gpt5.2_short,none,moonshotai/kimi-k2.5,No,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/67_grazing_insights+example_plot_rep3/02_summaries/none.txt,0.007692,0.265489,0.267552,0.084480,0.113852,14.481861
